latitude,longitude,precip_detection,precip_quantile,tp_rollingmax,drought_quantile,drought_detection,DisNo.,iso,disaster_type,start_date,end_date,event_index,start_drought_days,drought_index,precip_var,year,BARE,BUILT,GRASS-MAN,GRASS-NAT,SHRUBS,TREES,WATER
4.1,41.8,tp_rollingmax,0.95,0.0689244630573859,0.15,pei_90,2019-0500-ETH,ETH,Flood,2019-10-01,2019-10-13,160,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,99.41463414634148,0.5853658536585366,0.0,0.0
5.0,46.2,tp_rollingmax,0.95,0.0340076417911913,0.15,pei_90,2019-0500-SOM,SOM,Flood,2019-10-01,2019-10-15,161,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,85.6,14.4,0.0,0.0
44.2,4.2,tp_rollingmax,0.95,0.0792790070782557,0.15,pei_90,2019-0505-FRA,FRA,Flood,2019-10-21,2019-10-24,162,40,pei_90,tp_rollingmax,2019,0.0,1.3146853146853146,74.5979020979021,10.016608391608392,4.050699300699301,9.819055944055943,0.201048951048951
23.8,-98.1,tp_rollingmax,0.95,0.2087700059074272,0.15,pei_30,2019-0519-MEX,MEX,Storm,2019-09-05,2019-09-06,418,40,pei_30,tp_rollingmax,2019,0.0,0.0,79.74107142857143,1.8560267857142856,1.28125,15.012276785714286,2.109375
46.6,-0.3,tp_rollingmax,0.95,0.0358614407154262,0.15,pei_90,2019-0533-FRA,FRA,Storm,2019-10-28,2019-11-03,420,40,pei_90,tp_rollingmax,2019,0.0,0.4866666666666667,25.614166666666662,69195,0.0,4.703333333333333,0.0008333333333333
-28.2,30.6,tp_rollingmax,0.95,0.0525688705696568,0.15,pei_30,2019-0548-ZAF,ZAF,Storm,2019-11-11,2019-11-12,421,40,pei_30,tp_rollingmax,2019,0.0922746781115879,0.0,22.17274678111588,70.72424892703863,0.0858369098712446,6.924892703862661,0.0
-19.0,44.6,tp_rollingmax,0.95,0.1255430358973095,0.15,pei_90,2019-0601-MDG,MDG,Storm,2019-12-09,2019-12-10,423,40,pei_90,tp_rollingmax,2019,0.0,0.0,0.0,86.51834862385321,0.0,12.988532110091745,0.4931192660550458
-25.4,28.2,tp_rollingmax,0.95,0.1034926356077503,0.15,pei_90,2019-0607-ZAF,ZAF,Flood,2019-12-02,2019-12-11,167,40,pei_90,tp_rollingmax,2019,0.0,16.593201754385966,1.5635964912280702,71.49013157894737,10.072368421052632,0.2807017543859649,0.0
31.1,110.4,tp_rollingmax,0.95,0.0445137157245617,0.15,pei_30,2019-0611-CHN,CHN,Flood,2019-10-15,2019-10-25,168,40,pei_30,tp_rollingmax,2019,0.0,0.0,60.01260504201681,22.706932773109244,0.0,17.099789915966387,0.180672268907563
-16.6,39.1,tp_rollingmax,0.95,0.0587932254774522,0.15,pei_90,2019-0633-MOZ,MOZ,Flood,2019-12-27,2020-01-23,171,40,pei_90,tp_rollingmax,2019,0.0,0.0,71.76976744186047,16.674418604651162,0.3069767441860465,11.248837209302325,0.0
-34.2,150.6,tp_rollingmax,0.95,0.2034244745624968,0.15,pei_90,2020-0053-AUS,AUS,Flood,2020-02-04,2020-02-11,180,40,pei_90,tp_rollingmax,2020,0.0,5.3805220883534135,1.426706827309237,64.28413654618474,10.676706827309236,18.207831325301203,0.0240963855421686
6.8,-73.0,tp_rollingmax,0.95,0.0361161650588621,0.15,pei_30,2020-0071-COL,COL,Flood,2020-02-26,2020-02-27,182,40,pei_30,tp_rollingmax,2020,0.0,1.681707317073171,2.3146341463414632,85.48780487804878,4.1865853658536585,6.329268292682927,0.0
-29.6,-66.2,tp_rollingmax,0.95,0.0700523033694972,0.15,pei_90,2020-0092-ARG,ARG,Flood,2020-02-11,2020-02-19,183,40,pei_90,tp_rollingmax,2020,1.8625792811839323,0.0,0.2114164904862579,82.55602536997885,15.369978858350953,0.0,0.0
14.9,-89.5,tp_rollingmax,0.95,0.0747864050033158,0.15,pei_30,2020-0183-GTM,GTM,Flood,2020-05-09,2020-05-11,188,40,pei_30,tp_rollingmax,2020,0.0,0.5771028037383178,24.18808411214953,61.26401869158879,0.0,13.970794392523365,0.0
18.2,98.6,tp_rollingmax,0.95,0.0777082965263672,0.15,pei_30,2020-0199-THA,THA,Storm,2020-04-29,2020-05-09,427,40,pei_30,tp_rollingmax,2020,0.0,0.0837155963302752,73.99311926605505,13.064220183486238,0.0,12.85894495412844,0.0
14.6,121.2,tp_rollingmax,0.95,0.1769520010467456,0.15,pei_30,2020-0203-PHL,PHL,Storm,2020-05-15,2020-05-17,428,40,pei_30,tp_rollingmax,2020,0.0,13.449766355140186,56.22780373831776,14.282710280373832,0.0,16.039719626168225,0.0
22.3,-80.0,tp_rollingmax,0.95,0.0695858445801008,0.15,pei_90,2020-0207-CUB,CUB,Storm,2020-05-25,2020-05-26,429,40,pei_90,tp_rollingmax,2020,0.0,0.0,73.29638009049773,12.675339366515836,0.0,13.639140271493211,0.3891402714932127
19.1,73.1,tp_rollingmax,0.95,0.1254867274945326,0.15,pei_30,2020-0217-IND,IND,Storm,2020-06-03,2020-06-03,430,40,pei_30,tp_rollingmax,2020,0.0,26.80963302752293,57.3211009174312,15.426605504587156,0.0,0.146788990825688,0.2958715596330275
14.5,-89.8,tp_rollingmax,0.95,0.088379211542693,0.15,pei_90,2020-0218-GTM,GTM,Storm,2020-05-30,2020-05-31,431,40,pei_90,tp_rollingmax,2020,0.0,0.5327102803738317,8.110981308411215,75.28504672897196,0.0747663551401869,15.996495327102805,0.0
14.1,-87.2,tp_rollingmax,0.95,0.0373501903477817,0.15,pei_90,2020-0218-HND,HND,Storm,2020-05-30,2020-05-31,432,40,pei_90,tp_rollingmax,2020,0.0,70.04460093896714,5.334507042253521,16.853286384976524,0.0316901408450704,7.735915492957746,0.0
18.1,-91.3,tp_rollingmax,0.95,0.3732799345782701,0.15,pei_90,2020-0219-MEX,MEX,Storm,2020-06-03,2020-06-03,434,40,pei_90,tp_rollingmax,2020,0.0,0.0,62.1705069124424,25.23502304147465,0.0,12.59447004608295,0.0
16.2,-90.4,tp_rollingmax,0.95,0.0443571397171967,0.15,pei_90,2020-0264-GTM,GTM,Flood,2020-06-17,2020-06-17,194,40,pei_90,tp_rollingmax,2020,0.0,0.0,63.72780373831776,18.35280373831776,0.0,17.51752336448598,0.4018691588785046
-28.4,-52.1,tp_rollingmax,0.95,0.1075562502877161,0.15,pei_90,2020-0270-BRA,BRA,Storm,2020-06-30,2020-07-01,436,40,pei_90,tp_rollingmax,2020,0.0,0.0,46.011802575107296,38.56008583690987,0.0,15.370171673819742,0.0579399141630901
50.4,19.7,tp_rollingmax,0.95,0.0258345243020661,0.15,pei_90,2020-0273-POL,POL,Flood,2020-06-29,2020-07-05,195,40,pei_90,tp_rollingmax,2020,0.0,1.5846273291925466,70.2111801242236,9.83307453416149,0.0,18.15217391304348,0.2189440993788819
47.5,26.1,tp_rollingmax,0.95,0.0276974310248522,0.15,pei_90,2020-0286-ROU,ROU,Flood,2020-06-10,2020-06-26,197,40,pei_90,tp_rollingmax,2020,0.0,7.128289473684211,79.45559210526316,10.431743421052632,0.0855263157894736,2.898848684210526,0.0
11.7,23.1,tp_rollingmax,0.95,0.2196943518771003,0.15,pei_90,2020-0305-SDN,SDN,Flood,2020-06-01,2020-09-09,200,40,pei_90,tp_rollingmax,2020,0.0,0.0,97.31042654028435,1.253554502369668,1.3317535545023698,0.1042654028436018,0.0
19.6,-70.0,tp_rollingmax,0.95,0.0970911337624497,0.15,pei_30,2020-0312-DOM,DOM,Storm,2020-07-31,2020-08-02,439,40,pei_30,tp_rollingmax,2020,0.0,0.0,27.94977168949772,54.70662100456621,0.0,17.34360730593607,0.0
25.3,-100.7,tp_rollingmax,0.95,0.1337085173873053,0.15,pei_90,2020-0316-MEX,MEX,Storm,2020-07-25,2020-07-26,440,40,pei_90,tp_rollingmax,2020,0.0,0.0,30.176211453744493,52.44823788546256,5.157488986784141,12.21806167400881,0.0
49.2,111.9,tp_rollingmax,0.95,0.0256237753718254,0.15,pei_90,2020-0324-MNG,MNG,Flood,2020-07-02,2020-07-04,203,40,pei_90,tp_rollingmax,2020,0.0,0.0,21.734126984126984,74.37619047619047,0.0,3.88968253968254,0.0
13.9,1.1,tp_rollingmax,0.95,0.1558950872432018,0.15,pei_90,2020-0336-NER,NER,Flood,2020-07-01,2020-09-10,206,40,pei_90,tp_rollingmax,2020,10.539906103286384,0.2593896713615023,27.022300469483568,61.69014084507042,0.488262910798122,0.0,0.0
25.2,70.5,tp_rollingmax,0.95,0.2004443059876852,0.15,pei_90,2020-0357-PAK,PAK,Flood,2020-08-01,2020-09-15,207,40,pei_90,tp_rollingmax,2020,1.3259911894273129,0.2940528634361233,40.12665198237885,55.41629955947136,2.8370044052863435,0.0,0.0
18.2,-73.9,tp_rollingmax,0.95,0.1357675685076778,0.15,pei_90,2020-0376-HTI,HTI,Storm,2020-08-23,2020-08-23,443,40,pei_90,tp_rollingmax,2020,0.0,0.3222477064220183,75.35665137614679,18.62844036697248,0.9438073394495412,4.748853211009174,0.0
44.4,6.8,tp_rollingmax,0.95,0.0833481729629736,0.15,pei_90,2020-0418-FRA,FRA,Storm,2020-10-02,2020-10-04,444,40,pei_90,tp_rollingmax,2020,19.57391304347826,0.0,0.0,61.557391304347824,0.0,18.84695652173913,0.0217391304347826
34.8,9.8,tp_rollingmax,0.95,0.0663897519061735,0.15,pei_90,2020-0440-TUN,TUN,Flood,2020-09-05,2020-09-12,213,40,pei_90,tp_rollingmax,2020,15.26984126984127,0.0,83.03571428571429,1.6944444444444444,0.0,0.0,0.0
11.9,9.8,tp_rollingmax,0.95,0.2188712357559716,0.15,pei_90,2020-0455-NGA,NGA,Flood,2020-06-24,2020-10-31,214,40,pei_90,tp_rollingmax,2020,0.0,0.0,82.89691943127963,17.082938388625593,0.0,0.0201421800947867,0.0
43.8,3.8,tp_rollingmax,0.95,0.0857254180829287,0.15,pei_90,2020-0459-FRA,FRA,Flood,2020-09-19,2020-09-19,216,40,pei_90,tp_rollingmax,2020,0.0,0.0,43.374119718309856,19.88732394366197,18.87411971830986,17.864436619718308,0.0
-28.8,28.0,tp_rollingmax,0.95,0.0547030087558279,0.15,pei_90,2020-0489-ZAF,ZAF,Storm,2020-11-17,2020-11-21,446,40,pei_90,tp_rollingmax,2020,0.0,0.1062231759656652,57.69849785407725,33.74570815450644,1.8583690987124464,6.5912017167381975,0.0
48.2,100.8,tp_rollingmax,0.95,0.1090602760609048,0.15,pei_30,2020-0602-MNG,MNG,Flood,2020-07-08,2020-08-15,223,40,pei_30,tp_rollingmax,2020,7.469155844155843,0.0,24.42207792207792,65.92938311688312,0.0,2.179383116883117,0.0
-28.5,19.1,tp_rollingmax,0.95,0.092173150550087,0.15,pei_30,2021-0013-NAM,NAM,Flood,2021-01-01,2021-01-14,227,40,pei_30,tp_rollingmax,2021,0.1845493562231759,0.0,0.0,98.71673819742487,1.098712446351931,0.0,0.0
-25.6,-56.5,tp_rollingmax,0.95,0.0481383854896864,0.15,pei_90,2021-0067-PRY,PRY,Flood,2021-01-31,2021-02-02,230,40,pei_90,tp_rollingmax,2021,0.0,0.0655021834061135,7.010917030567685,70.80458515283843,14.16812227074236,7.948689956331878,0.0021834061135371
-34.6,-70.5,tp_rollingmax,0.95,0.069258683069763,0.15,pei_30,2021-0069-CHL,CHL,Storm,2021-01-29,2021-02-02,450,40,pei_30,tp_rollingmax,2021,12161,0.0,0.0,37332,6816,8,683
-28.6,31.9,tp_rollingmax,0.95,0.0586514511552136,0.15,pei_30,2021-0075-ZAF,ZAF,Flood,2021-02-01,2021-02-15,231,40,pei_30,tp_rollingmax,2021,0.0,0.0,37.68347639484978,26.88519313304721,18.86051502145923,16.570815450643778,0.0
-29.2,-65.6,tp_rollingmax,0.95,0.0429643772599777,0.15,pei_90,2021-0140-ARG,ARG,Flood,2021-03-01,2021-03-01,233,40,pei_90,tp_rollingmax,2021,0.2136752136752136,0.0,0.2136752136752136,45.72649572649573,43.69017094017094,9.88034188034188,0.2756410256410256
-0.4,35.7,tp_rollingmax,0.95,0.168176602139766,0.15,pei_90,2021-0227-KEN,KEN,Flood,2021-04-07,2021-05-30,237,40,pei_90,tp_rollingmax,2021,0.0,0.0,77.26463414634146,6.70609756097561,0.1573170731707317,15.871951219512194,0.0
9.8,43.5,tp_rollingmax,0.95,0.0402569078989614,0.15,pei_30,2021-0239-SOM,SOM,Flood,2021-05-01,2021-05-31,238,40,pei_30,tp_rollingmax,2021,0.0,0.0,61.54206730769231,38.16947115384615,0.2884615384615384,0.0,0.0
2.2,34.2,tp_rollingmax,0.95,0.0872265558988171,0.15,pei_90,2021-0240-UGA,UGA,Flood,2021-05-06,2021-05-10,239,40,pei_90,tp_rollingmax,2021,0.0,0.0,0.5975609756097561,77.24268292682927,17.409756097560976,4.75,0.0
13.6,43.6,tp_rollingmax,0.95,0.0760212933249674,0.15,pei_30,2021-0270-YEM,YEM,Flood,2021-05-01,2021-05-17,240,40,pei_30,tp_rollingmax,2021,8.90566037735849,0.0,0.4716981132075472,76.33962264150944,14.283018867924527,0.0,0.0
16.5,-96.2,tp_rollingmax,0.95,0.0434212063364343,0.15,pei_30,2021-0274-MEX,MEX,Storm,2021-05-16,2021-05-18,456,40,pei_30,tp_rollingmax,2021,0.0,0.0,2.7906976744186047,60.58139534883721,23.246511627906976,13.38139534883721,0.0
22.9,89.0,tp_rollingmax,0.95,0.0354062858085965,0.15,pei_90,2021-0295-BGD,BGD,Storm,2021-05-25,2021-05-29,457,40,pei_90,tp_rollingmax,2021,0.0,0.0,89.55156950672645,2.995515695067265,0.0,0.2219730941704036,7.230941704035874
20.7,86.9,tp_rollingmax,0.95,0.2488076141761138,0.15,pei_90,2021-0295-IND,IND,Storm,2021-05-25,2021-05-29,458,40,pei_90,tp_rollingmax,2021,0.0,0.0,38.002272727272725,33.43409090909091,9.165909090909093,6.822727272727272,12575
16.8,-95.1,tp_rollingmax,0.95,0.1358065746510069,0.15,pei_90,2021-0325-MEX,MEX,Storm,2021-06-18,2021-06-20,459,40,pei_90,tp_rollingmax,2021,0.0,2.4097222222222223,56.47800925925926,24.15625,0.037037037037037,16.91898148148148,0.0
19.8,-105.2,tp_rollingmax,0.95,0.2247024153983844,0.15,pei_90,2021-0359-MEX,MEX,Storm,2021-06-25,2021-06-30,462,40,pei_90,tp_rollingmax,2021,0.0,0.0,75.67579908675799,11.189497716894977,0.0,13.134703196347033,0.0
18.4,-71.4,tp_rollingmax,0.95,0.0286021228562017,0.15,pei_30,2021-0373-DOM,DOM,Storm,2021-07-03,2021-07-03,465,40,pei_30,tp_rollingmax,2021,0.0,0.1077981651376146,33.40137614678899,52.59862385321101,13.431192660550458,0.4610091743119266,0.0
12.5,17.5,tp_rollingmax,0.95,0.0521050370687444,0.15,pei_90,2021-0382-TCD,TCD,Flood,2021-06-26,2021-08-31,242,40,pei_90,tp_rollingmax,2021,0.0,0.0,99.188679245283,0.7075471698113207,0.0,0.1037735849056603,0.0
-42.4,-72.1,tp_rollingmax,0.95,0.0611243492407326,0.15,pei_90,2021-0392-CHL,CHL,Flood,2021-06-01,2021-06-02,243,40,pei_90,tp_rollingmax,2021,6.897849462365591,0.0,0.3109318996415771,48.736559139784944,0.0761648745519713,12.31899641577061,1.5519713261648749
33.4,71.1,tp_rollingmax,0.95,0.1925815738724239,0.15,pei_30,2021-0429-PAK,PAK,Storm,2021-07-19,2021-07-22,470,40,pei_30,tp_rollingmax,2021,0.0,0.0,72.4090909090909,26.98787878787879,0.0,0.603030303030303,0.0
33.3,-110.1,tp_rollingmax,0.95,0.0330634486858357,0.15,pei_30,2021-0442-USA,USA,Flood,2021-07-16,2021-07-21,244,40,pei_30,tp_rollingmax,2021,0.0,0.0,0.0,75.96153846153847,20.55566801619433,3.4827935222672064,0.0
15.4,43.3,tp_rollingmax,0.95,0.1176591453875119,0.15,pei_30,2021-0449-YEM,YEM,Flood,2021-07-16,2021-08-07,245,40,pei_30,tp_rollingmax,2021,16.81658878504673,0.0,73.30490654205607,7.539719626168225,0.8598130841121495,1.4789719626168225,0.0
34.2,72.9,tp_rollingmax,0.95,0.0719623357702702,0.15,pei_90,2021-0456-PAK,PAK,Flood,2021-07-28,2021-07-29,246,40,pei_90,tp_rollingmax,2021,0.0,0.0170682730923694,63.63855421686747,32.65963855421687,0.0,3.253012048192771,0.431726907630522
14.1,8.4,tp_rollingmax,0.95,0.0729369266231481,0.15,pei_90,2021-0461-NER,NER,Flood,2021-06-15,2021-08-31,247,40,pei_90,tp_rollingmax,2021,19.784037558685448,0.0,69.13145539906104,11.084507042253522,0.0,0.0,0.0
13.2,24.5,tp_rollingmax,0.95,0.0447973296979662,0.15,pei_90,2021-0473-SDN,SDN,Flood,2021-07-20,2021-09-24,248,40,pei_90,tp_rollingmax,2021,0.0,0.0,14.204009433962264,72.24882075471699,0.320754716981132,13.226415094339623,0.0
9.1,31.2,tp_rollingmax,0.95,0.1450021695021073,0.15,pei_90,2021-0481-SSD,SSD,Flood,2021-05-01,2021-10-07,249,40,pei_90,tp_rollingmax,2021,0.0,0.0,0.0,51.46739130434783,35.5012077294686,13.031400966183575,0.0
13.1,13.2,tp_rollingmax,0.95,0.1592646800791175,0.15,pei_90,2021-0521-NGA,NGA,Flood,2021-07-01,2021-08-31,250,40,pei_90,tp_rollingmax,2021,0.0,0.0,49.02948113207548,50.970518867924525,0.0,0.0,0.0
39.2,-1.1,tp_rollingmax,0.95,0.0964827463423052,0.15,pei_30,2021-0561-ESP,ESP,Flood,2021-08-29,2021-09-02,252,40,pei_30,tp_rollingmax,2021,0.348314606741573,0.3661048689138577,12.9625468164794,74.5374531835206,0.9400749063670412,10.786516853932584,0.0589887640449438
40.5,-105.1,tp_rollingmax,0.95,0.0660966305749983,0.15,pei_30,2021-0562-USA,USA,Flood,2021-07-30,2021-08-02,253,40,pei_30,tp_rollingmax,2021,0.3299256505576208,7.974907063197026,47.47211895910781,41.79832713754647,0.9609665427509294,0.1700743494423791,1.2936802973977697
36.5,4.4,tp_rollingmax,0.95,0.0404953795480158,0.15,pei_90,2021-0700-DZA,DZA,Flood,2021-10-23,2021-10-26,256,40,pei_90,tp_rollingmax,2021,0.0,0.4186274509803921,39.63725490196079,48.61078431372549,0.2294117647058823,11.10392156862745,0.0
-19.8,-50.7,tp_rollingmax,0.95,0.1064275074848812,0.15,pei_90,2021-0790-BRA,BRA,Flood,2021-11-15,2022-01-16,260,40,pei_90,tp_rollingmax,2021,0.0,0.0,36.077625570776256,62.54794520547945,0.136986301369863,1.2374429223744292,0.0
-17.9,-62.3,tp_rollingmax,0.95,0.1011438723615184,0.15,pei_90,2021-0834-BOL,BOL,Flood,2021-12-18,2022-01-05,262,40,pei_90,tp_rollingmax,2021,0.0,0.0,63.866359447004605,25.139400921658986,3.9942396313364057,7.0,0.0
32.1,75.2,tp_rollingmax,0.95,0.221486364695358,0.15,pei_90,2021-0846-PAK,PAK,Flood,2021-07-01,2021-09-30,263,40,pei_90,tp_rollingmax,2021,0.0,0.2329896907216495,96.35567010309278,2.0422680412371133,0.0,0.0391752577319587,1.3298969072164948
-22.5,-52.5,tp_rollingmax,0.95,0.1577842096072736,0.15,pei_30,2022-0065-BRA,BRA,Flood,2022-01-01,2022-02-04,266,40,pei_30,tp_rollingmax,2022,0.0,0.0,11.399774774774777,71.96621621621621,0.036036036036036,16.597972972972972,0.0
-23.7,45.4,tp_rollingmax,0.95,0.0659147053072461,0.15,pei_90,2022-0101-MDG,MDG,Storm,2022-02-23,2022-02-24,474,40,pei_90,tp_rollingmax,2022,0.0,0.0,0.2946428571428571,99.00669642857144,0.0,0.6986607142857143,0.0
7.8,-68.2,tp_rollingmax,0.95,0.1905739816860715,0.15,pei_90,2022-0250-VEN,VEN,Flood,2022-04-25,2022-06-29,267,40,pei_90,tp_rollingmax,2022,0.0,1.8463414634146345,62.09756097560975,18.39512195121951,0.0,17.660975609756097,0.0
16.3,-94.5,tp_rollingmax,0.95,0.2125785598935068,0.15,pei_90,2022-0333-MEX,MEX,Storm,2022-05-30,2022-05-31,476,40,pei_90,tp_rollingmax,2022,0.0,0.1635514018691588,57.04088785046729,26.598130841121492,0.0689252336448598,16.128504672897197,0.0
22.5,91.5,tp_rollingmax,0.95,0.1135962539980667,0.15,pei_90,2022-0340-BGD,BGD,Flood,2022-05-17,2022-09-30,270,40,pei_90,tp_rollingmax,2022,0.0,0.0,63.78378378378378,17.62837837837838,0.1959459459459459,12.1981981981982,6.193693693693693
22.3,-83.8,tp_rollingmax,0.95,0.0697726857971847,0.15,pei_90,2022-0366-CUB,CUB,Flood,2022-06-02,2022-06-06,272,40,pei_90,tp_rollingmax,2022,0.0,1.237556561085973,86.8054298642534,5.548642533936651,0.0,6.408371040723982,0.0
25.7,68.8,tp_rollingmax,0.95,0.2529380470470164,0.15,pei_30,2022-0405-PAK,PAK,Flood,2022-06-14,2022-09-14,273,40,pei_30,tp_rollingmax,2022,0.0,0.0,99.67248908296943,0.3275109170305676,0.0,0.0,0.0
34.2,71.1,tp_rollingmax,0.95,0.0491704739606354,0.15,pei_30,2022-0442-AFG,AFG,Flood,2022-06-30,2022-07-11,274,40,pei_30,tp_rollingmax,2022,2.8112449799196786,0.0,12.301204819277109,83.46787148594377,0.0321285140562249,0.0,1.3875502008032128
12.7,21.9,tp_rollingmax,0.95,0.1039481072325713,0.15,pei_90,2022-0445-SDN,SDN,Flood,2022-05-10,2022-09-30,276,40,pei_90,tp_rollingmax,2022,0.3042452830188679,0.0,79.58136792452831,19.54834905660377,0.0,0.5660377358490566,0.0
13.6,4.3,tp_rollingmax,0.95,0.1533588371963183,0.15,pei_90,2022-0446-NER,NER,Flood,2022-06-01,2022-09-30,277,40,pei_90,tp_rollingmax,2022,2.6367924528301887,0.0,72375,24.98820754716981,0.0,0.0,0.0
15.4,44.2,tp_rollingmax,0.95,0.0318663262988295,0.15,pei_90,2022-0456-YEM,YEM,Flood,2022-07-23,2022-08-05,279,40,pei_90,tp_rollingmax,2022,11.341121495327103,54.35747663551402,10.514018691588785,23.75,0.0373831775700934,0.0,0.0
53.0,103.5,tp_rollingmax,0.95,0.0401774530652033,0.15,pei_90,2022-0473-RUS,RUS,Flood,2022-07-22,2022-07-25,280,40,pei_90,tp_rollingmax,2022,0.1880466472303207,0.9912536443148688,56.56851311953353,15.66472303206997,1.2543731778425655,12.160349854227404,13.17274052478134
49.2,107.6,tp_rollingmax,0.95,0.0403489275768831,0.15,pei_30,2022-0497-MNG,MNG,Flood,2022-06-01,2022-07-26,281,40,pei_30,tp_rollingmax,2022,2.6222222222222222,0.0,2.761111111111111,74.92222222222222,0.0,19.694444444444443,0.0
15.7,43.5,tp_rollingmax,0.95,0.0943554627066127,0.15,pei_90,2022-0501-YEM,YEM,Flood,2022-08-03,2022-08-08,282,40,pei_90,tp_rollingmax,2022,16.80373831775701,0.0,30.257009345794398,44.84345794392523,0.9345794392523364,7.161214953271028,0.0
13.1,21.6,tp_rollingmax,0.95,0.1412418979445741,0.15,pei_90,2022-0509-TCD,TCD,Flood,2022-06-06,2022-10-31,283,40,pei_90,tp_rollingmax,2022,0.0,0.0,72.36910377358491,27.54127358490566,0.0,0.0896226415094339,0.0
33.1,69.4,tp_rollingmax,0.95,0.0379419309903102,0.15,pei_90,2022-0514-AFG,AFG,Flood,2022-08-16,2022-08-21,284,40,pei_90,tp_rollingmax,2022,0.0,0.0,9.784412955465587,89.22773279352226,0.0,0.9878542510121456,0.0
44.5,10.9,tp_rollingmax,0.95,0.1479294692649307,0.15,pei_30,2022-0525-ITA,ITA,Storm,2022-08-14,2022-08-18,478,40,pei_30,tp_rollingmax,2022,1.6493055555555556,5.795138888888889,79.45920138888889,10.85763888888889,0.0,2.2387152777777777,0.0
24.6,-100.5,tp_rollingmax,0.95,0.0777768276424571,0.15,pei_90,2022-0579-MEX,MEX,Flood,2022-09-03,2022-09-05,285,40,pei_90,tp_rollingmax,2022,0.0,0.448237885462555,0.0,84.07599118942731,15.185022026431716,0.2389867841409691,0.0517621145374449
43.7,12.5,tp_rollingmax,0.95,0.0288012669850394,0.15,pei_90,2022-0609-ITA,ITA,Flood,2022-09-15,2022-09-16,287,40,pei_90,tp_rollingmax,2022,0.3028169014084507,1.494718309859155,76.99295774647888,5.342429577464789,0.0,15.867077464788732,0.0
15.6,-4.5,tp_rollingmax,0.95,0.0928426812000313,0.15,pei_90,2022-0654-MLI,MLI,Flood,2022-07-01,2022-10-31,289,40,pei_90,tp_rollingmax,2022,5.088785046728972,0.0,10.86448598130841,79.8785046728972,4.168224299065421,0.0,0.0
48.3,3.2,tp_rollingmax,0.95,0.0266760250372519,0.15,pei_90,2022-0697-FRA,FRA,Storm,2022-10-23,2022-10-24,479,40,pei_90,tp_rollingmax,2022,0.0,2.720873786407767,80.14886731391586,3.2572815533980584,0.0,13.548543689320388,0.3244336569579288
-3.1,29.2,tp_rollingmax,0.95,0.0259658156513451,0.15,pei_30,2022-0746-COD,COD,Flood,2022-11-13,2022-11-16,291,40,pei_30,tp_rollingmax,2022,0.0,0.0,73.25121951219512,17.757317073170732,1.5573170731707318,7.432926829268292,0.0012195121951219
-1.8,14.7,tp_rollingmax,0.95,0.0694999000447797,0.15,pei_30,2022-0748-COG,COG,Flood,2022-09-01,2022-11-15,292,40,pei_30,tp_rollingmax,2022,0.0,0.0,3.9109756097560977,76.24878048780488,0.0792682926829268,19.7609756097561,0.0
-12.3,34.0,tp_rollingmax,0.95,0.1279136519237611,0.15,pei_30,2022-0843-MWI,MWI,Flood,2022-11-01,2023-01-15,294,40,pei_30,tp_rollingmax,2022,0.0,0.0,58.96919431279621,16.851895734597157,0.4917061611374407,13.635071090047392,10.0521327014218
-19.6,-61.9,tp_rollingmax,0.95,0.106299072740523,0.15,pei_30,2023-0055-BOL,BOL,Flood,2023-01-01,2023-03-16,295,40,pei_30,tp_rollingmax,2023,0.0,0.0,0.0,29.30593607305936,57.75799086757991,12.93607305936073,0.0
-1.3,-79.4,tp_rollingmax,0.95,0.2224989839295397,0.15,pei_30,2023-0126-ECU,ECU,Flood,2023-01-01,2023-04-23,296,40,pei_30,tp_rollingmax,2023,0.0,0.0,23.784146341463416,42.4,14.851219512195122,18.95853658536585,0.0060975609756097
-5.3,-79.9,tp_rollingmax,0.95,0.2141349756237651,0.15,pei_90,2023-0137-PER,PER,Flood,2023-01-01,2023-03-29,297,40,pei_90,tp_rollingmax,2023,3.214634146341464,1.2902439024390244,2.259756097560976,63.93292682926829,14.163414634146342,15.139024390243902,0.0
2.7,42.5,tp_rollingmax,0.95,0.0438024814207613,0.15,pei_30,2023-0172-SOM,SOM,Flood,2023-03-12,2023-03-24,298,40,pei_30,tp_rollingmax,2023,0.0,0.0,12.509756097560976,66.7329268292683,20.70609756097561,0.0512195121951219,0.0
7.4,39.1,tp_rollingmax,0.95,0.1925460450727445,0.15,pei_90,2023-0187-ETH,ETH,Flood,2023-03-25,2023-05-12,300,40,pei_90,tp_rollingmax,2023,0.0,0.0,47.93780487804878,26.52439024390244,15.096341463414634,10.441463414634146,0.0
1.3,35.3,tp_rollingmax,0.95,0.1933350904088777,0.15,pei_30,2023-0187-KEN,KEN,Flood,2023-03-25,2023-03-30,301,40,pei_30,tp_rollingmax,2023,0.0,0.0,20.742682926829268,51.04878048780488,10.852439024390245,17.35609756097561,0.0
8.2,99.9,tp_rollingmax,0.95,0.0277793991589898,0.15,pei_30,2023-0255-THA,THA,Storm,2023-04-23,2023-04-24,483,40,pei_30,tp_rollingmax,2023,0.0,0.758495145631068,81.67111650485437,1.2766990291262137,0.0,15.86771844660194,0.4259708737864077
